offer_id	created_date	last_updated_date	agreement_id	organization_id	offer_type	agreement_row_id	gsfa_customer_id	product_cluster	shipments	wps	uom	published_revenue	recommended_pid_name	recommended_revenue	pid_category	discount_selection	selected_pid_name	expected_revenue	percentage_initial_discount	absolute_initial_discount	authority_level	authority_name	avg_discount
CL_O_114751867135	15 Jul 2019 17:49:05.000000	15 Jul 2019 18:55:31.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0711019727888	TDImport	3	50	Kg	306.786600000	TDI_55%	94343.760000000	Fixed/Flavoured	Higher Discount	TDI_60%	122.715000000	?	?	1	CL Sales Manager	59.9998830
CL_O_115023670365	20 Aug 2019 14:03:14.000000	22 Aug 2019 18:05:13.000000	CL_O_115023670365	DHL CL	Standard GPI Offer	1-6WXPQYP	CLS84496WL	TDDom	30	2	Kg	23580.360000000	TDD_17%	19571.700000000	Fixed/Flavoured	Higher Discount	TDD_55%	10611.600000000	?	?	4	CL Country Manager	54.9981430
CL_O_117037551493	31 Mar 2020 21:20:26.000000	1 Apr 2020 18:33:01.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0621017177265	TDExport	8	82	Kg	874.689600000	TDE_68%	236881.440000000	Fixed/Flavoured	?	TDE_69%	271.152000000	?	?	3	CL Commercial Director	69.0002030
CL_O_116356380583	24 Jan 2020 17:21:36.000000	20 Feb 2020 21:43:16.000000	?	DHL CL	Standard GPI Offer	?	CLS46252CS	TDImport	2	30	Kg	135.864000000	TDI_52%	50342.280000000	Fixed/Flavoured	?	TDI_52%	65.215200000	?	?	1	CL Sales Manager	51.9996470
CL_O_113600269080	4 Mar 2019 13:04:02.000000	10 Jan 2020 17:58:30.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-49X6F4F	TDImport	1	250	Kg	510.754200000	TDI_59%	136099.080000000	Fixed/Flavoured	Higher Discount	TDI_68%	163.441200000	?	?	3	CL Commercial Director	68.0000280
CL_O_114655955156	3 Jul 2019 01:26:09.000000	9 Sep 2019 22:21:57.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-2Y34CUX	TDImport	45	4.86	Kg	474.268200000	TDI_59%	131772.660000000	Fixed/Flavoured	Higher Discount	TDI_65%	165.993600000	?	?	3	CL Commercial Director	65.0000570
CL_O_115581727860	25 Oct 2019 12:29:42.000000	29 Oct 2019 15:14:18.000000	CL_O_115581727860	DHL CL	Standard GPI Offer	1-76BGAER	CLSION_10240110564914	TDImport	2	40	Kg	95.184000000	TDI_43%	39396.840000000	Fixed/Flavoured	Lower Discount	TDI_40%	57.110400000	?	?	?	?	40.0000000
CL_O_115383493208	30 Sep 2019 19:20:49.000000	1 Oct 2019 18:48:11.000000	?	DHL CL	Standard GPI Offer	?	CLCSINC26150679_1240	TDImport	10	50	Kg	582.600000000	TDI_60%	169112.400000000	Fixed/Flavoured	?	TDI_60%	233.040000000	?	?	1	CL Sales Manager	60.0000000
CL_O_113663211335	11 Mar 2019 13:08:39.000000	11 Mar 2019 20:50:50.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-4DUHZZ2	TDExport	1	1	Kg	4.235400000	TDE_14%	2412.120000000	Fixed/Flavoured	Higher Discount	TDE_ECOM182	1.386000000	?	?	2	CL Pricing	67.2758180
CL_O_115238599258	13 Sep 2019 19:56:43.000000	13 Jan 2020 17:46:01.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_09100110207494	TDImport	1	10	Kg	25.726200000	TDI_35%	11894.220000000	Fixed/Flavoured	?	TDI_35%	16.722000000	?	?	?	?	35.0001170
CL_O_116160139668	2 Jan 2020 14:52:55.000000	2 Jan 2020 14:58:22.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_12300111070333	TDImport	3	1	Kg	23.830200000	TDI_FTB1802	11545.560000000	Fixed/Flavoured	Higher Discount	TDI_FTB1803	14.311800000	?	?	?	?	39.9425940
CL_O_114969108625	9 Aug 2019 20:13:55.000000	27 Aug 2019 21:08:03.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0802019906717	TDExport	2	2	Kg	10.599600000	TDE_25%	5652.240000000	Fixed/Flavoured	?	TDE_25%	7.950000000	?	?	?	?	24.9971700
CL_O_113307311055	18 Jan 2019 00:10:58.000000	24 Jan 2020 14:52:45.000000	?	DHL CL	Standard GPI Offer	?	CLS46086CS	TDImport	3	8	Kg	46.258200000	TDI_38%	19293.480000000	Fixed/Flavoured	Higher Discount	TDI_40%	27.754200000	?	?	?	?	40.0015560
CL_O_115744445640	12 Nov 2019 19:03:47.000000	3 Feb 2020 16:18:18.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-6ZB63L9	TDExport	6	17	Kg	136.725600000	TDE_45%	56856.120000000	Fixed/Flavoured	?	TDE_45%	75.198600000	?	?	1	CL Sales Manager	45.0003510
CL_O_115855348740	25 Nov 2019 21:16:25.000000	3 Dec 2019 21:40:00.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-74LMVY1	TDExport	6	9	Kg	88.408800000	TDE_41%	41516.640000000	Fixed/Flavoured	Higher Discount	TDE_WINERETAIL	26.700000000	?	?	2	CL Pricing	69.7993860
CL_O_113566966193	28 Feb 2019 11:55:37.000000	13 Jan 2020 09:50:55.000000	CL_O_113566966193	DHL CL	Standard GPI Offer	1-1BGZ45-887	CLSCSV_0226018778953	TDExport	4	0.5	Kg	19.788000000	TDE_FTB1801	9257.280000000	Fixed/Flavoured	?	TDE_FTB1801	14.246400000	?	?	?	?	28.0048510
CL_O_116611945135	20 Feb 2020 20:20:16.000000	20 Feb 2020 21:24:54.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_02190111420932	TDImport	4	40	Kg	350.424000000	TDI_59%	114565.440000000	Fixed/Flavoured	?	TDI_59%	143.673600000	?	?	1	CL Sales Manager	59.0000680
CL_O_113949250433	9 Apr 2019 16:44:12.000000	9 Apr 2019 16:59:14.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0318018915912	TDExport	1	5	Kg	14.301600000	TDE_25%	7111.560000000	Fixed/Flavoured	?	TDE_25%	10.726200000	?	?	?	?	25.0000000
CL_O_115555104998	22 Oct 2019 13:09:09.000000	25 Oct 2019 15:22:21.000000	CL_O_115555104998	DHL CL	Standard GPI Offer	1-75TNE7L	CLSCSV_09300110384032	TDImport	2	100	Kg	228.852000000	TDI_49%	83881.440000000	Fixed/Flavoured	?	TDI_49%	116.714400000	?	?	1	CL Sales Manager	49.0000520
CL_O_114138930616	3 May 2019 18:54:03.000000	13 May 2019 17:52:16.000000	CL_O_114138930616	DHL CL	Standard GPI Offer	1-6IYZ5CB	COMET_1-6GX5TIJ	TDDom	30	2	Kg	23215.080000000	TDD_17%	19268.520000000	Fixed/Flavoured	Higher Discount	TDD_30%	16250.640000000	?	?	1	CL Sales Manager	29.9996380
CL_O_113777244376	21 Mar 2019 12:54:56.000000	25 Mar 2019 18:06:10.000000	CL_O_113777244376	DHL CL	Standard GPI Offer	1-6CEUXQP	COMET_1-5ETEKPD	TD3rd	15	35	Kg	957.141000000	TD3_61%	248151.600000000	Fixed/Flavoured	Higher Discount	TD3_65%	334.998000000	?	?	3	CL Commercial Director	65.0001410
CL_O_114412625376	4 Jun 2019 21:53:45.000000	13 Jun 2019 18:27:38.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0603019442114	TDImport	1	40	Kg	83.506200000	TDI_41%	34714.020000000	Fixed/Flavoured	Higher Discount	TDI_50%	41.752800000	?	?	1	CL Sales Manager	50.0003590
CL_O_113322763652	21 Jan 2019 22:15:44.000000	28 Jan 2019 12:12:54.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-KC13DE	TDImport	22	2	Kg	169.876200000	TDI_49%	58056.840000000	Fixed/Flavoured	?	TDI_49%	86.638800000	?	?	1	CL Sales Manager	48.9988590
CL_O_115346491670	26 Sep 2019 14:58:06.000000	1 Oct 2019 18:15:15.000000	?	DHL CL	Standard GPI Offer	?	CLSION_09160110255488	TDImport	10	10	Kg	178.122000000	TDI_49%	65602.200000000	Fixed/Flavoured	?	TDI_50%	89.058000000	?	?	1	CL Sales Manager	50.0016840
CL_O_115567056379	23 Oct 2019 13:31:45.000000	17 Jan 2020 20:33:24.000000	CL_O_115567056379	DHL CL	Standard GPI Offer	1-7HI3UMJ	CLCSINC26150679_200	TDImport	2	20	Kg	59.168400000	TDI_38%	26541.600000000	Fixed/Flavoured	?	TDI_38%	36.684000000	?	?	?	?	38.0006900
CL_O_113749666173	18 Mar 2019 20:36:13.000000	6 Aug 2019 15:49:09.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0119015683791	TDImport	2	25	Kg	70.940400000	TDI_FTB1803	28474.200000000	Fixed/Flavoured	?	TDI_FTB1803	42.537600000	?	?	?	?	40.0375530
CL_O_115581583669	25 Oct 2019 01:43:42.000000	25 Oct 2019 14:35:18.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0715019762517	TDImport	3	26.67	Kg	120.320400000	TDI_45%	48053.520000000	Fixed/Flavoured	?	TDI_45%	66.175800000	?	?	1	CL Sales Manager	45.0003490
CL_O_116379838165	27 Jan 2020 15:18:05.000000	6 Feb 2020 21:35:03.000000	CL_O_116379838165	DHL CL	Standard GPI Offer	1-7KN141P	COMET_1-6MCUJT3	TDExport	5	0.5	Kg	25.947000000	TDE_39%	12218.400000000	Fixed/Flavoured	Lower Discount	TDE_30%	18.162000000	?	?	?	?	30.0034690
CL_O_113335334062	23 Jan 2019 14:30:06.000000	13 Jan 2020 17:46:01.000000	CL_O_113335334062	DHL CL	Standard GPI Offer	1-64XF5IZ	CLSCSV_0601017002251	TDImport	10	19	Kg	245.004000000	TDI_51%	80727.000000000	Fixed/Flavoured	Higher Discount	TDI_55%	110.250000000	?	?	1	CL Sales Manager	55.0007350
CL_O_115683409942	5 Nov 2019 14:56:42.000000	5 Nov 2019 18:11:43.000000	CL_O_115683409942	DHL CL	Standard GPI Offer	1-77EGMDR	CLS45495CS	TDImport	1	10	Kg	17.812200000	TDI_33%	8772.060000000	Fixed/Flavoured	Higher Discount	TDI_35%	11.578200000	?	?	?	?	34.9984840
CL_O_115060150723	23 Aug 2019 16:12:29.000000	23 Aug 2019 16:40:32.000000	?	DHL CL	Standard GPI Offer	?	CLS36188CS	TDExport	15	2	Kg	88.731000000	TDE_41%	37145.700000000	Fixed/Flavoured	Lower Discount	TDE_30%	62.109000000	?	?	?	?	30.0030430
CL_O_115581418690	25 Oct 2019 01:28:12.000000	25 Oct 2019 14:20:31.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_09240110327245	TDImport	2	30	Kg	129.500400000	TDI_45%	51719.880000000	Fixed/Flavoured	?	TDI_45%	71.224800000	?	?	1	CL Sales Manager	45.0003240
CL_O_115780665692	15 Nov 2019 23:50:30.000000	21 Nov 2019 01:11:05.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-78Z74TX	TDImport	3	35	Kg	142.482600000	TDI_47%	59106.600000000	Fixed/Flavoured	Higher Discount	TDI_60%	56.993400000	?	?	1	CL Sales Manager	59.9997470
CL_O_113247707712	7 Jan 2019 19:43:45.000000	7 Jan 2019 20:11:26.000000	?	DHL CL	Standard GPI Offer	?	CLS85116CS	TDImport	1	5	Kg	15.718200000	TDI_33%	7347.000000000	Fixed/Flavoured	Lower Discount	TDI_32%	10.688400000	?	?	?	?	31.9998470
CL_O_114063603068	24 Apr 2019 15:10:28.000000	24 Apr 2019 15:12:09.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0422019142204	TDImport	4	5	Kg	47.320800000	TDI_FTB1802	20555.760000000	Fixed/Flavoured	Higher Discount	TDI_FTB1803	28.387200000	?	?	?	?	40.0111580
CL_O_117048750738	1 Apr 2020 15:29:00.000000	3 Apr 2020 21:03:58.000000	?	DHL CL	Standard GPI Offer	?	CLS15701CS	TDImport	1	10000	Kg	24436.002000000	TDI_79%	4372243.560000000	Fixed/Flavoured	Lower Discount	TDI_74%	6353.360400000	?	?	3	CL Commercial Director	74.0000000
CL_O_116316371229	20 Jan 2020 19:40:30.000000	20 Jan 2020 19:42:51.000000	?	DHL CL	Standard GPI Offer	?	CLSION_01100111150934	TDImport	1	15	Kg	37.224000000	TDI_42%	16653.960000000	Fixed/Flavoured	?	TDI_42%	21.589800000	?	?	?	?	42.0003220
CL_O_114881653217	30 Jul 2019 20:20:18.000000	30 Jul 2019 20:21:50.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0710019726018	TDImport	2	5	Kg	24.724200000	TDI_35%	11204.640000000	Fixed/Flavoured	?	TDI_35%	16.070400000	?	?	?	?	35.0013350
CL_O_115125802097	30 Aug 2019 22:20:30.000000	3 Oct 2019 19:24:22.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_08270110072513	TDImport	2	5	Kg	31.436400000	TDI_36%	14498.880000000	Fixed/Flavoured	Higher Discount	TDI_40%	18.861600000	?	?	2	CL Pricing	40.0007630
CL_O_114868271520	29 Jul 2019 19:48:55.000000	9 Oct 2019 22:13:17.000000	CL_O_114868271520	DHL CL	Standard GPI Offer	1-73NRYQB	CLSCSV_0724019837471	TDImport	1	10	Kg	14.640000000	TDI_31%	7036.980000000	Fixed/Flavoured	?	TDI_31%	10.101600000	?	?	?	?	31.0000000
CL_O_117066720025	2 Apr 2020 22:40:54.000000	2 Apr 2020 22:48:35.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_03310111763396	TDImport	4	120	Kg	1018.872000000	TDI_66%	299237.520000000	Fixed/Flavoured	Higher Discount	TDI_68%	326.040000000	?	?	3	CL Commercial Director	67.9999060
CL_O_115193065099	9 Sep 2019 13:53:19.000000	9 Sep 2019 17:43:41.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_09020110122462	TDImport	5	5	Kg	78.591000000	TDI_41%	33537.900000000	Fixed/Flavoured	Higher Discount	TDI_50%	39.294000000	?	?	1	CL Sales Manager	50.0019090
CL_O_114515248540	18 Jun 2019 17:14:06.000000	21 Jun 2019 16:16:03.000000	?	DHL CL	Standard GPI Offer	?	CLS79964CS	TDImport	6	30	Kg	388.501200000	TDI_58%	114140.520000000	Fixed/Flavoured	Lower Discount	TDI_60%	155.401200000	?	?	1	CL Sales Manager	59.9998150
CL_O_116419454768	30 Jan 2020 18:57:42.000000	12 Feb 2020 19:41:06.000000	CL_O_116419454768	DHL CL	Standard GPI Offer	1-7LFKEEP	CLS25510CS	TD3rd	1	1	Kg	4.972200000	TD3_18%	3213.420000000	Fixed/Flavoured	Lower Discount	CustomPID	3.480600000	?	?	?	Pricing	29.9987930
CL_O_114344224480	28 May 2019 19:57:24.000000	9 Jul 2019 16:53:06.000000	CL_O_114344224480	DHL CL	Standard GPI Offer	1-6R81D8D	CLSION_0526019384313	TDImport	3	10	Kg	77.178600000	TDI_41%	31712.940000000	Fixed/Flavoured	Higher Discount	TDI_45%	42.447600000	?	?	1	CL Sales Manager	45.0008160
CL_O_115567016853	23 Oct 2019 13:19:31.000000	13 Jan 2020 17:46:01.000000	?	DHL CL	Standard GPI Offer	?	CLS35899CS	TDImport	1	1	Kg	7.036800000	TDI_18%	4174.860000000	Fixed/Flavoured	?	TDI_18%	5.770200000	?	?	?	?	17.9996590
CL_O_113432372499	11 Feb 2019 20:27:11.000000	20 Jan 2020 10:19:34.000000	CL_O_113432372499	DHL CL	Standard GPI Offer	1-1BGZ45-870	CLS25077CS	TDImport	1	6	Kg	17.719800000	TDI_FTB1801	8328.060000000	Fixed/Flavoured	?	TDI_FTB1801	12.757800000	?	?	?	?	28.0025730
CL_O_113493854480	20 Feb 2019 15:43:39.000000	20 Feb 2019 15:45:39.000000	?	DHL CL	Standard GPI Offer	?	CLS37369WL	TDImport	1	50	Kg	65.908200000	TDI_40%	26131.980000000	Fixed/Flavoured	?	TDI_40%	39.544800000	?	?	?	?	40.0001820
CL_O_116140210800	30 Dec 2019 19:23:26.000000	31 Dec 2019 12:57:07.000000	?	DHL CL	Standard GPI Offer	?	CLSION_12200111034059	TDImport	1	2	Kg	9.604800000	TDI_18%	5864.760000000	Fixed/Flavoured	Higher Discount	TDI_35%	6.243000000	?	?	2	CL Pricing	35.0012490
CL_O_115683549190	5 Nov 2019 15:12:02.000000	5 Nov 2019 18:25:24.000000	?	DHL CL	Standard GPI Offer	?	CLS24225CS	TDExport	3	15	Kg	76.242600000	TDE_39%	34185.960000000	Fixed/Flavoured	Higher Discount	TDE_45%	41.932800000	?	?	1	CL Sales Manager	45.0008260
CL_O_114672962182	4 Jul 2019 15:30:41.000000	4 Jul 2019 15:33:14.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0703019676014	TDExport	1	2	Kg	8.326800000	TDE_FTB1801	4084.140000000	Fixed/Flavoured	Higher Discount	TDE_FTB1802	5.412600000	?	?	?	?	34.9978380
CL_O_114327695306	27 May 2019 14:42:05.000000	13 Jan 2020 19:51:20.000000	CL_O_114327695306	DHL CL	Standard GPI Offer	1-6XB73L5	CLS47769CS	TDExport	3	250	Kg	990.043200000	TDE_70%	206376.300000000	Fixed/Flavoured	?	TDE_70%	297.012600000	?	?	3	CL Commercial Director	70.0000360
CL_O_113882756892	1 Apr 2019 16:41:30.000000	1 Apr 2019 20:20:09.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-6AWOHNN	TDDom	6	6	Kg	9498.840000000	TDD_13%	8263.980000000	Fixed/Flavoured	Higher Discount	TDD_50%	4749.300000000	?	?	3	CL Commercial Director	50.0012630
CL_O_114751354257	15 Jul 2019 16:01:06.000000	13 Jan 2020 09:50:55.000000	CL_O_114751354257	DHL CL	Standard GPI Offer	1-1BGZ45-1057	CLSCSV_0710019730442	TDImport	2	20	Kg	51.192000000	TDI_FTB1802	22754.880000000	Fixed/Flavoured	Higher Discount	TDI_FTB1803	30.718800000	?	?	?	?	39.9929680
CL_O_115216312494	11 Sep 2019 14:49:36.000000	11 Sep 2019 14:53:34.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_1204018837521	TDImport	4	10	Kg	71.248800000	TDI_40%	30403.920000000	Fixed/Flavoured	?	TDI_40%	42.748800000	?	?	?	?	40.0006740
CL_O_116606691689	20 Feb 2020 11:40:33.000000	9 Mar 2020 23:44:31.000000	CL_O_116606691689	DHL CL	Standard GPI Offer	1-7PQSEQZ	CLSION_0204018653086	TDExport	1	10	Kg	21.364800000	TDE_38%	10555.920000000	Fixed/Flavoured	Lower Discount	TDE_35%	13.887000000	?	?	?	?	35.0005620
CL_O_113336586709	23 Jan 2019 17:15:16.000000	23 Jan 2019 17:18:31.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0117018552310	TDImport	2	20	Kg	90.476400000	TDI_FTB1803	36503.760000000	Fixed/Flavoured	?	TDI_FTB1803	54.300000000	?	?	?	?	39.9843500
CL_O_113321864253	21 Jan 2019 17:15:17.000000	9 Jul 2019 14:43:37.000000	?	DHL CL	Standard GPI Offer	?	CLSION_1208018873886	TDExport	3	1	Kg	11.442600000	TDE_FTB1801	5520.600000000	Fixed/Flavoured	?	TDE_FTB1801	8.238600000	?	?	?	?	28.0006290
CL_O_114063395551	24 Apr 2019 14:34:32.000000	24 Apr 2019 14:42:29.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0423019154102	TDImport	1	50	Kg	102.262200000	TDI_FTB1803	41009.520000000	Fixed/Flavoured	Higher Discount	TDI_FTB1804	56.263200000	?	?	?	?	44.9814300
CL_O_115467865791	10 Oct 2019 15:07:14.000000	18 Feb 2020 17:45:28.000000	?	DHL CL	Standard GPI Offer	?	CLSION_1216015353263	TDImport	2	80	Kg	208.304400000	TDI_49%	76942.680000000	Fixed/Flavoured	Higher Discount	TDI_55%	93.736800000	?	?	1	CL Sales Manager	55.0000860
CL_O_114419573817	5 Jun 2019 14:54:03.000000	5 Jun 2019 14:55:53.000000	?	DHL CL	Standard GPI Offer	?	CLSION_0517019329957	TDImport	1	5	Kg	15.718200000	TDI_33%	7420.200000000	Fixed/Flavoured	Higher Discount	TDI_35%	10.216800000	?	?	?	?	35.0001910
CL_O_114220556979	14 May 2019 20:23:54.000000	13 Jan 2020 17:46:01.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0508019251887	TDImport	2	1	Kg	14.073600000	TDI_31%	6729.720000000	Fixed/Flavoured	Lower Discount	TDI_10%	12.666000000	?	?	?	?	10.0017050
CL_O_113808434134	25 Mar 2019 13:38:26.000000	13 Jan 2020 09:50:55.000000	CL_O_113808434134	DHL CL	Standard GPI Offer	1-1BGZ45-928	CLCSINC24339664_11	TDImport	2	50	Kg	116.520000000	TDI_FTB1804	42616.920000000	Fixed/Flavoured	Lower Discount	TDI_FTB1803	69.910800000	?	?	?	?	40.0010300
CL_O_115111838425	29 Aug 2019 20:26:35.000000	5 Sep 2019 23:06:01.000000	CL_O_115111838425	DHL CL	Standard GPI Offer	1-6YX7SSZ	CLS51435CS	TDImport	3	15	Kg	71.094600000	TDI_40%	30891.780000000	Fixed/Flavoured	?	TDI_40%	42.656400000	?	?	?	?	40.0005060
CL_O_115962966061	5 Dec 2019 19:19:42.000000	5 Dec 2019 19:29:49.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_11190110784477	TDImport	3	80	Kg	142.956000000	TDI_47%	60367.680000000	Fixed/Flavoured	Lower Discount	CustomPID	?	?	?	?	Pricing	?
CL_O_114130737057	2 May 2019 16:01:47.000000	16 May 2019 14:55:30.000000	CL_O_114130737057	DHL CL	Standard GPI Offer	1-6JIPZS5	CLS25397CS	TDDom	1	20	Kg	3739.740000000	TDD_07%	3477.960000000	Fixed/Flavoured	Higher Discount	TDD_10%	3365.760000000	?	?	?	?	10.0001600
CL_O_114430414158	6 Jun 2019 18:19:20.000000	6 Jun 2019 18:26:34.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0531019435698	TDImport	2	100	Kg	403.208400000	TDI_58%	117400.200000000	Fixed/Flavoured	Lower Discount	TDI_44%	225.796800000	?	?	?	?	43.9999760
CL_O_116435799477	31 Jan 2020 18:13:10.000000	6 Feb 2020 16:57:14.000000	CL_O_116435799477	DHL CL	Standard GPI Offer	1-7KM6DH1	CLSCSV_01220111252711	TDExport	1	2	Kg	5.559600000	TDE_20%	3549.180000000	Fixed/Flavoured	?	TDE_30%	3.891600000	?	?	?	?	30.0021580
CL_O_115998026312	10 Dec 2019 17:32:18.000000	10 Dec 2019 17:51:42.000000	?	DHL CL	Standard GPI Offer	?	CLSION_11280110856805	TDImport	1	10	Kg	33.316200000	TDI_FTB1802	16871.640000000	Fixed/Flavoured	Higher Discount	TDI_FTB1803	19.986600000	?	?	?	?	40.0093650
CL_O_113691239202	13 Mar 2019 14:50:25.000000	13 Jan 2020 09:50:55.000000	CL_O_113691239202	DHL CL	Standard GPI Offer	1-1BGZ45-914	CLSCSV_0121018575583	TDImport	3	38	Kg	153.531000000	TDI_FTB1805	51405.660000000	Fixed/Flavoured	?	TDI_FTB1805	76.797000000	?	?	2	CL Pricing	49.9794830
CL_O_113437252515	12 Feb 2019 13:42:06.000000	18 Mar 2019 11:11:19.000000	?	DHL CL	Standard GPI Offer	?	CLSION_1205018850451	TDImport	12	14.79	Kg	241.938000000	TDI_51%	77581.620000000	Fixed/Flavoured	Higher Discount	TDI_55%	108.870600000	?	?	1	CL Sales Manager	55.0006200
CL_O_117050197303	1 Apr 2020 17:45:27.000000	1 Apr 2020 19:48:26.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_1026018494901	TDImport	5	122	Kg	1296.973200000	TDI_66%	8264.460000000	Fixed/Flavoured	?	CustomPID	?	?	?	?	?	?
CL_O_116381887045	27 Jan 2020 20:15:15.000000	3 Feb 2020 19:55:39.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-3BKHNMB	TDImport	4	800	Kg	4230.619200000	TDI_79%	700198.080000000	Fixed/Flavoured	?	TDI_79%	888.429600000	?	?	4	CL Country Manager	79.0000100
CL_O_115492944008	14 Oct 2019 20:14:29.000000	14 Oct 2019 20:18:17.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_09300110388452	TDDom	10	0.5	Kg	4298.040000000	TDD_07%	3997.200000000	Fixed/Flavoured	Higher Discount	TDD_10%	3868.140000000	?	?	?	?	10.0022340
CL_O_114949907866	7 Aug 2019 19:01:50.000000	7 Aug 2019 19:03:57.000000	?	DHL CL	Standard GPI Offer	?	CLSCSV_0724019836949	TDImport	1	10	Kg	25.726200000	TDI_FTB1802	11983.980000000	Fixed/Flavoured	Higher Discount	TDI_FTB1803	15.438000000	?	?	?	?	39.9911370
CL_O_114240986876	16 May 2019 15:24:16.000000	17 May 2019 14:37:56.000000	CL_O_114240986876	DHL CL	Standard GPI Offer	1-6JPR8GF	CLSCSV_0216015992416	TDImport	5	70	Kg	397.980000000	TDI_58%	115723.800000000	Fixed/Flavoured	Higher Discount	TDI_60%	159.192000000	?	?	1	CL Sales Manager	60.0000000
CL_O_116318242080	21 Jan 2020 12:43:00.000000	21 Jan 2020 12:48:48.000000	?	DHL CL	Standard GPI Offer	?	CLC10003681	TDImport	2	2.65	Kg	16.466400000	TDI_38%	7875.000000000	Fixed/Flavoured	Lower Discount	TDI_30%	11.526600000	?	?	?	?	29.9992710
CL_O_116461928827	4 Feb 2020 21:20:05.000000	11 Feb 2020 22:09:16.000000	?	DHL CL	Standard GPI Offer	?	COMET_1-7I8MEI3	TDDom	20	2	Kg	15730.680000000	TDD_15%	13371.120000000	Fixed/Flavoured	Higher Discount	TDD_60%	6292.200000000	?	?	4	CL Country Manager	60.0004580
CL_O_114808680280	22 Jul 2019 16:53:50.000000	22 Jul 2019 16:54:54.000000	?	DHL CL	Standard GPI Offer	?	CLS65401WL	TD3rd	1	25	Kg	73.509000000	TD3_35%	32768.700000000	Fixed/Flavoured	?	TD3_35%	?	?	?	?	?	?
CL_O_113796676010	22 Mar 2019 17:37:16.000000	25 Mar 2019 13:23:48.000000	?	DHL CL	Standard GPI Offer	?	CLSISL_0320018935415	TDDom	150	0.5	Kg	66773.700000000	TDD_27%	48745.500000000	Fixed/Flavoured	Higher Discount	TDD_45%	36725.700000000	?	?	3	CL Commercial Director	44.9997530
CL_O_114976418625	12 Aug 2019 15:54:50.000000	13 Sep 2019 18:58:31.000000	?	DHL CL	Standard GPI Offer	?	CLC10000270	TDDom	88	0.5	Kg	43701.060000000	TDD_21%	34524.240000000	Fixed/Flavoured	Lower Discount	CustomPID	21850.560000000	?	?	?	Pricing	49.9999310
CL_O_115908324538	29 Nov 2019 21:51:05.000000	17 Dec 2019 13:01:28.000000	CL_O_115908324538	DHL CL	Standard GPI Offer	1-7DHSZTH	CLS19977WL	TD3rd	5	150	Kg	1366.515000000	TD3_65%	396136.200000000	Fixed/Flavoured	Higher Discount	TD3_70%	409.980000000	?	?	3	CL Commercial Director	69.9981340
CL_O_114559579428	24 Jun 2019 18:51:33.000000	22 Aug 2019 14:56:15.000000	CL_O_114559579428	DHL CL	Standard GPI Offer	1-6WWZZVZ	COMET_1-6OSDBQ3	TDExport	50	2.6	Kg	320.275200000	TDE_56%	96307.140000000	Fixed/Flavoured	Higher Discount	TDE_73%	89.640000000	?	?	3	CL Commercial Director	72.0115700
CL_O_115867610031	26 Nov 2019 20:02:05.000000	29 Nov 2019 15:46:11.000000	?	DHL CL	Standard GPI Offer	?	CLS31673CS	TDExport	100	2	Kg	534.572400000	TDE_62%	160721.400000000	Fixed/Flavoured	Higher Discount	TDE_ECOM184	100.800000000	?	?	2	CL Pricing	81.1438080
